Children should have the right to vote because self-determination is an essential human right|Piotr Wozniak|https://supermemo.guru/wiki/Children_should_have_the_right_to_vote|Children should have the right to vote
Forgetting is exponential due to the random nature of memory interference|Piotr Wozniak|https://supermemo.guru/wiki/Forgetting_curve|Forgetting curve
Socialization model illustrates shortcomings of modern mass socialization via schooling.|Piotr Wozniak|https://supermemo.guru/wiki/Socialization_model|Socialization model
"
 The minimum goal of early socialization should be to establish a platform for lifelong learning in the area of social competence
 The ultimate goal of lifelong socialization is to equip the individual with skills that will make her an effective member of society
 We should not demand that socialization lead to skills aimed at pleasing others at the cost of one's own effective social function
 Socialization must be individualistic, appetitive and free. It should take into account individual preferences, personalities, and values"|Piotr Wozniak|https://supermemo.guru/wiki/Socialization_model|Socialization model
If life is a rich jungle, school is a human-made farmyard. Farm animals don't survive well in the wild.|Piotr Wozniak|https://supermemo.guru/wiki/Socialization_model|Socialization model
This site offers texts on memory, learning, sleep, creativity, problem solving, brain science, health, and education (1,602 pages, 19,664 edits)|Piotr Wozniak|https://supermemo.guru/index.php?title=SuperMemo_Guru&oldid=19223|SuperMemo Guru
Important notes: the most important ideas are marked in yellow. Those are snippets I want you to remember most from my texts. If you do not have time for reading, reviewing those notes will tell you roughly what I want to say. If you disagree, you can dig deeper in the text to figure out my reasoning|Piotr Wozniak|https://supermemo.guru/index.php?title=SuperMemo_Guru&oldid=19223|SuperMemo Guru
By taking away all youth for focused study, we destroy the creative potential in the young generation. It is time for all educators, teachers, and parents who did not get this message to wake up and understand that we need both: Focus and Creativity|Piotr Wozniak|https://supermemo.guru/wiki/ADHD|Confusing creativity with ADHD
Modern classrooms are a breeding ground for the overdiagnosis of ADHD|Piotr Wozniak|https://supermemo.guru/wiki/ADHD|Confusing creativity with ADHD
The best formula for efficient problem solving is to hook up creativity to the circadian cycle!|Piotr Wozniak|https://supermemo.guru/wiki/ADHD|Confusing creativity with ADHD
Schools are destroyers of creative brainwork!|Piotr Wozniak|https://supermemo.guru/wiki/ADHD|Confusing creativity with ADHD
Curriculum is intended to serve as a guiding light, instead it usually becomes a tool of coercion and a cause of slow learning and stunted creativity|Piotr Wozniak|https://supermemo.guru/wiki/Curriculum|Curriculum
The learn drive is powered by matching new knowledge to existing models|Piotr Wozniak|https://supermemo.guru/wiki/Crushing_student_convictions|Crushing student convictions
Self-directed learning is the future, and the myth of irrelevant convictions stands on the way to that future.|Piotr Wozniak|https://supermemo.guru/wiki/Crushing_student_convictions|Crushing student convictions
"To get high quality night sleep that maximizes your learning effects your sleep start time should meet these two criteria:
 strong homeostatic sleepiness: this usually means going to sleep not earlier than 15-19 hours after awakening from the previous night sleep
 ascending circadian sleepiness: this means going to sleep at a time of day when you usually experience a rapid increase in drowsiness. Not earlier and not later! Knowing the timing of your circadian rhythm is critical for good night sleep"|Piotr Wozniak|https://supermemo.guru/wiki/Two_components_of_sleep|Two components of sleep
Focus on short-term outcomes in schooling results in pressures extending well beyond the optimum push zone|Piotr Wozniak|https://supermemo.guru/wiki/Push_zone|Push zone
The push should transfer a kid from one area of high learntropy to another area of high learntropy. It should not push the kid into unpleasant learning!|Piotr Wozniak|https://supermemo.guru/wiki/Push_zone|Push zone
One of the greatest dangers of teaching is the illusion in which positive short-term effects obscure negative long-term outcomes|Piotr Wozniak|https://supermemo.guru/wiki/Push_zone|Push zone
The unceasing pressure of schooling may result in a constant need to increase pressure to achieve the same outcomes|Piotr Wozniak|https://supermemo.guru/wiki/Push_zone|Push zone
In educational goal setting, schools create a fake problem and then take credit for solving it|Piotr Wozniak|https://supermemo.guru/wiki/Exponential_acceleration_in_free_learning|Exponential acceleration in free learning
Kids are not fantastic learners, their amazing learning outcomes stem from freedom|Piotr Wozniak|https://supermemo.guru/wiki/Exponential_acceleration_in_free_learning|Exponential acceleration in free learning
Free learning is the best remedy for false beliefs. Best learning is learning that is rich, wide, free, and lifelong|Piotr Wozniak|https://supermemo.guru/wiki/Myths_are_easy_to_swallow_and_hard_to_kill|Myths are easy to swallow and hard to kill
If you are sleepy in Phase 0, nap at will. Your brain clearly needs more sleep|Piotr Wozniak|https://supermemo.guru/wiki/Best_time_for_napping|Best time for napping
Naps taken 7 hours from natural waking are best for the brain, health and productivity|Piotr Wozniak|https://supermemo.guru/wiki/Best_time_for_napping|Best time for napping
Free running sleep synchronized with the daylight cycle is the healthiest form of sleep and will result in highest productivity|Piotr Wozniak|https://supermemo.guru/wiki/Best_time_for_napping|Best time for napping
"
Cold can help combat colds!"|Piotr Wozniak|https://supermemo.guru/wiki/Myth:_We_catch_a_cold_from_cold|Myth: We catch a cold from cold
This site offers texts on memory, learning, sleep, creativity, problem solving, brain science, health, and education (1,602 pages, 19,664 edits)|Piotr Wozniak|https://supermemo.guru/wiki/Main_Page|SuperMemo Guru
Important notes: the most important ideas are marked in yellow. Those are snippets I want you to remember most from my texts. If you do not have time for reading, reviewing those notes will tell you roughly what I want to say. If you disagree, you can dig deeper in the text to figure out my reasoning|Piotr Wozniak|https://supermemo.guru/wiki/Main_Page|SuperMemo Guru
Due to its negative impact on the learn drive, passive schooling suppresses long-term learning, creativity and intelligence|Piotr Wozniak|https://supermemo.guru/wiki/Schooling|Passive schooling
If learning is not pleasurable, it is guaranteed to be suboptimum. If learning is made pleasurable with extrinsic reward (e.g. grades), it is also likely to be suboptimum|Piotr Wozniak|https://supermemo.guru/wiki/Schooling|Passive schooling
Learning must be fun or it won't work|Piotr Wozniak|https://supermemo.guru/wiki/Hating_SuperMemo|Hating SuperMemo
Kim and Education systems will fail in their quest for perfection. The problem is that most people think that Kim is bad, and school is good|Piotr Wozniak|https://supermemo.guru/wiki/Utopian_visions:_Education_via-a-vis_North_Korea|Utopian visions: Education via-a-vis North Korea
The myth of a perfect society (and perfect education) begins with the thought that if everyone did what I do, the life would be perfect|Piotr Wozniak|https://supermemo.guru/wiki/Utopian_visions:_Education_via-a-vis_North_Korea|Utopian visions: Education via-a-vis North Korea
Disrespect for the hygiene of learning can be detrimental for the brain|Piotr Wozniak|https://supermemo.guru/wiki/Can_too_much_learning_cause_Alzheimer%27s%3F|Bad learning contributes to Alzheimer's
Quality learning will not cause memory overload because it produces compact representations. However, bad learning in stressful conditions might go against the mental hygiene and indeed be harmful|Piotr Wozniak|https://supermemo.guru/wiki/Can_too_much_learning_cause_Alzheimer%27s%3F|Bad learning contributes to Alzheimer's
Freedom is central to education as it underlies the Fundamental law of learning.|Piotr Wozniak|https://supermemo.guru/wiki/Introduce_Mandatory_Adult_Education!|Introduce Mandatory Adult Education!
Mandatory education is harmful, for kids and adults alike. It violates the Fundamental law of learning. Coercive education is a hallmark of illiberal democracy|Piotr Wozniak|https://supermemo.guru/wiki/Introduce_Mandatory_Adult_Education!|Introduce Mandatory Adult Education!
The more we learn, the richer and more coherent the semantic network of knowledge, the less the need to resort to mnemonic techniques for knowledge of high applicability|Piotr Wozniak|https://supermemo.guru/wiki/Semantic_learning|Semantic learning
Incessant conditioning that involves asemantic learning is one of main reasons why schooling undermines human intelligence|Piotr Wozniak|https://supermemo.guru/wiki/Semantic_learning|Semantic learning
The inability to empathize with a young brain is the main source of design errors in education systems|Piotr Wozniak|https://supermemo.guru/wiki/Semantic_learning|Semantic learning
Solution: Free learning employs natural neural mechanisms to optimally dose new knowledge, in optimum brain states, to build optimal semantic net that makes further learning easy and pleasurable|Piotr Wozniak|https://supermemo.guru/wiki/Knowledge_crystallization|Knowledge crystallization
As the day goes on, our ability to recall facts from memory is getting worse and worse|Piotr Wozniak|https://supermemo.guru/wiki/Sleep_and_learning|Sleep and learning
In a free running condition, where both sleep and learning are taken ad libitum, good learning days are followed by less sleep due to the fact that they correlate with minimum sleep debt.|Piotr Wozniak|https://supermemo.guru/wiki/Sleep_and_learning|Sleep and learning
It is better to miss a class or two than to go to school sleepy!!!|Piotr Wozniak|https://supermemo.guru/wiki/Sleep_and_learning|Sleep and learning
A good hour of self-learning is worth more than 10 hours of boredom in an average classroom!|Piotr Wozniak|https://supermemo.guru/wiki/Sleep_and_learning|Sleep and learning
This site offers texts on memory, learning, sleep, creativity, problem solving, brain science, health, and education (1,602 pages, 19,664 edits)|Piotr Wozniak|https://supermemo.guru/index.php?title=SuperMemo_Guru&printable=yes|SuperMemo Guru
Important notes: the most important ideas are marked in yellow. Those are snippets I want you to remember most from my texts. If you do not have time for reading, reviewing those notes will tell you roughly what I want to say. If you disagree, you can dig deeper in the text to figure out my reasoning|Piotr Wozniak|https://supermemo.guru/index.php?title=SuperMemo_Guru&printable=yes|SuperMemo Guru
Compulsory schooling is a violation of human rights|Piotr Wozniak|https://supermemo.guru/wiki/10_mortal_sins_of_schooling|10 mortal sins of schooling
The richer the pool of awards, the greater the risk of the hate of learning|Piotr Wozniak|https://supermemo.guru/wiki/Incoherence_penalty|Decoding failure penalty
The sad truth is that once committed to schooling, kids need to be lead on a leash. That is the price we pay for the invention of the Prussian education system|Piotr Wozniak|https://supermemo.guru/wiki/Peter_Gray_under_attack_from_Larry_Sanger|Abandon early math instruction!
All forms of coercion in education should be eliminated|Piotr Wozniak|https://supermemo.guru/wiki/Peter_Gray_under_attack_from_Larry_Sanger|Abandon early math instruction!
Misemployment of the learn drive, the genius neural mechanisms developed in the course of evolution, is the key tragedy of modern mass education|Piotr Wozniak|https://supermemo.guru/wiki/Peter_Gray_under_attack_from_Larry_Sanger|Abandon early math instruction!
The brain that goes through years of schooling is poorly prepared for problem solving|Piotr Wozniak|https://supermemo.guru/wiki/Peter_Gray_under_attack_from_Larry_Sanger|Abandon early math instruction!
The path to better education will be long and meandering. Our biggest enemy is the current system of education that imprints rich mythology in our minds. Without good support from neuroscience, even the brightest mind can stand in opposition to the truth. For details see: Problem of schooling|Piotr Wozniak|https://supermemo.guru/wiki/Peter_Gray_under_attack_from_Larry_Sanger|Abandon early math instruction!
Childhood passions can germinate and branch out in many directions. All they need is a conducive exploratory environment. Passions feed on time, love, and access to knowledge. The latter is pretty easy in the era of the Internet|Piotr Wozniak|https://supermemo.guru/wiki/Mountain_climb_metaphor_(example)|Mountain climb metaphor (example)
The experience of democratic schools shows that we can help people learn without making them unhappy for life|Piotr Wozniak|https://supermemo.guru/wiki/How_school_can_ruin_a_life|How school can ruin a life
In the conveyor belt of mass education, most of students get the short end of the stick|Piotr Wozniak|https://supermemo.guru/wiki/Learned_helplessness_vs._learn_drive|Learned helplessness vs. learn drive
Learned helplessness is the mechanism by which students gain classroom focus at the cost of creativity. In the process, they gradually lose their learn drive.|Piotr Wozniak|https://supermemo.guru/wiki/Learned_helplessness_vs._learn_drive|Learned helplessness vs. learn drive
By sketching the climbing pathways, we slow down or prevent the new generation from scaling new heights|Piotr Wozniak|https://supermemo.guru/wiki/Mountain_climb_metaphor_of_schooling|Mountain climb metaphor of schooling
Starting the school from reading and counting is an artifact of adult-centric view of education|Piotr Wozniak|https://supermemo.guru/wiki/Mountain_climb_metaphor_of_schooling|Mountain climb metaphor of schooling
Early academic instruction without the consent of the child is inhumane and a violation of a child's rights|Piotr Wozniak|https://supermemo.guru/wiki/Mountain_climb_metaphor_of_schooling|Mountain climb metaphor of schooling
Childhood passions can germinate and branch out in many directions. All they need is a conducive exploratory environment. Passions feed on time, love, and access to knowledge. The latter is pretty easy in the era of the Internet|Piotr Wozniak|https://supermemo.guru/wiki/Mountain_climb_metaphor_of_schooling|Mountain climb metaphor of schooling
Schooling defers the need for independent and creative thinking till adulthood|Piotr Wozniak|https://supermemo.guru/wiki/Mountain_climb_metaphor_of_schooling|Mountain climb metaphor of schooling
The path to the mountaintop cannot be predetermined by experts. Free learning provides freedom for an individual to find her own path|Piotr Wozniak|https://supermemo.guru/wiki/Mountain_climb_metaphor_of_schooling|Mountain climb metaphor of schooling
Incremental reading is the best known way to practically augment human intelligence|Piotr Wozniak|https://supermemo.guru/wiki/Mountain_climb_metaphor_of_schooling|Mountain climb metaphor of schooling
Good learning is inherently pleasurable, and without pleasure there is no good learning.|Piotr Wozniak|https://supermemo.guru/index.php?title=Pleasure_of_learning&oldid=17070|Pleasure of learning
The ideal path towards developing healthy network valuations is a childhood sheltered from trauma and chronic stress, with no external stressors shaping emotional valuations, plenty of play, and free learning in large behavioral spaces|Piotr Wozniak|https://supermemo.guru/index.php?title=Pleasure_of_learning&oldid=17070|Pleasure of learning
Small investments in learning can produce dramatic changes to individual lives and to the entire planet!|Piotr Wozniak|https://supermemo.guru/index.php?title=Pleasure_of_learning&oldid=17070|Pleasure of learning
Endless fake rewards and micro-penalties may turn off knowledge valuations and undermine long-term learning at school|Piotr Wozniak|https://supermemo.guru/index.php?title=Pleasure_of_learning&oldid=17070|Pleasure of learning
Without knowledge valuations, human existence become a joyless set of habits|Piotr Wozniak|https://supermemo.guru/index.php?title=Pleasure_of_learning&oldid=17070|Pleasure of learning
We need to design an education system in which kids do not need to battle for the right to develop|Piotr Wozniak|https://supermemo.guru/index.php?title=Pleasure_of_learning&oldid=17070|Pleasure of learning
Learntropy is the attractiveness of any educative signal as determined by the learn drive system.|Piotr Wozniak|https://supermemo.guru/index.php?title=Pleasure_of_learning&oldid=17070|Pleasure of learning
The only reliable detector of knowledge complementarity and coherence are the neural networks of the learn drive system. This is why knowledge cannot be prepackaged and imposed on students.|Piotr Wozniak|https://supermemo.guru/index.php?title=Pleasure_of_learning&oldid=17070|Pleasure of learning
All people with mood swings should consider learning as therapy.|Piotr Wozniak|https://supermemo.guru/index.php?title=Pleasure_of_learning&oldid=17070|Pleasure of learning
The learn drive reward comes from high-value knowledge ready for long-term storage.|Piotr Wozniak|https://supermemo.guru/index.php?title=Pleasure_of_learning&oldid=17070|Pleasure of learning
"
Pleasurable learning can be buried in displeasure caused by stress, bad people, bad schools, bad textbooks, and more."|Piotr Wozniak|https://supermemo.guru/index.php?title=Pleasure_of_learning&oldid=17070|Pleasure of learning
When there is no pleasure, there is no good learning.|Piotr Wozniak|https://supermemo.guru/index.php?title=Pleasure_of_learning&oldid=17070|Pleasure of learning
Students of the world unite! You no longer need to suffer the pain of learning. If you suffer, you have your basic student right to protest. If you suffer, something is going wrong! You can stop learning! If anyone demands learning from you, and you do not enjoy it, you can strike back, and demand pleasurable learning! This is not your elitist hedonistic weak heart demand. This is a demand of reason. No pleasure, no learning! Your suffering is a waste of time, a waste of health, and a waste of human global resources!|Piotr Wozniak|https://supermemo.guru/index.php?title=Pleasure_of_learning&oldid=17070|Pleasure of learning
For a slow reader, the first step to faster reading is more reading!|Piotr Wozniak|https://supermemo.guru/wiki/How_can_I_read_faster%3F|How can I read faster?
In reading, the optimum inflow of knowledge is largely independent of reading skills. This is why the speed of reading matters only for slow readers|Piotr Wozniak|https://supermemo.guru/wiki/How_can_I_read_faster%3F|How can I read faster?
With incremental reading you can crank up the speed of reading towards virtual infinity, while still aiming at maximum comprehension|Piotr Wozniak|https://supermemo.guru/wiki/How_can_I_read_faster%3F|How can I read faster?
Incremental reading gives you knowlede for life|Piotr Wozniak|https://supermemo.guru/wiki/How_can_I_read_faster%3F|How can I read faster?
By taking away all youth for focused study, we destroy the creative potential in the young generation. It is time for all educators, teachers, and parents who did not get this message to wake up and understand that we need both: Focus and Creativity|Piotr Wozniak|https://supermemo.guru/wiki/Confusing_creativity_with_ADHD|Confusing creativity with ADHD
Modern classrooms are a breeding ground for the overdiagnosis of ADHD|Piotr Wozniak|https://supermemo.guru/wiki/Confusing_creativity_with_ADHD|Confusing creativity with ADHD
The best formula for efficient problem solving is to hook up creativity to the circadian cycle!|Piotr Wozniak|https://supermemo.guru/wiki/Confusing_creativity_with_ADHD|Confusing creativity with ADHD
Schools are destroyers of creative brainwork!|Piotr Wozniak|https://supermemo.guru/wiki/Confusing_creativity_with_ADHD|Confusing creativity with ADHD
Spacing effect can be expressed precisely with the help of the stabilization curve, which defines the effect as Gain in memory stabilization formula over time. For details see: Stabilization curve|Piotr Wozniak|https://supermemo.guru/wiki/Spacing_effect|Spacing effect
Memories of low stability and complex memories show a more pronounced spacing effect|Piotr Wozniak|https://supermemo.guru/wiki/Spacing_effect|Spacing effect
Evolving diversity of knowledge in society is essential for survival|Piotr Wozniak|https://supermemo.guru/wiki/School_curriculum_is_inherently_political|School curriculum is inherently political
Disagreements in science are the engine of progress|Piotr Wozniak|https://supermemo.guru/wiki/School_curriculum_is_inherently_political|School curriculum is inherently political
All the child needs for healthy development is access to rich environments and freedom to navigate those environments|Piotr Wozniak|https://supermemo.guru/wiki/Baby_management|Baby management
Cognitive biases and bad design make school curriculum evolve towards increasing school hate|Piotr Wozniak|https://supermemo.guru/wiki/Asemantic_curriculum|Asemantic curriculum
Cognitive biases and ancient mythology make schools evolve towards their own demise|Piotr Wozniak|https://supermemo.guru/wiki/Asemantic_curriculum|Asemantic curriculum
The vision of great education stays the same, its proponents keep dying, and the rat race for certificates continues|Piotr Wozniak|https://supermemo.guru/wiki/Asemantic_curriculum|Asemantic curriculum
The faster the train, the lesser the chance to enjoy the landscape views. At some speed, beautiful rainforest and a post-industrial wasteland look all the same.|Piotr Wozniak|https://supermemo.guru/wiki/Futility_of_schooling|Futility of schooling
Early instruction may provide a semblance of learning, while affecting passions, preferences, and brain potential for decades|Piotr Wozniak|https://supermemo.guru/wiki/Semantic_aspects_of_childhood_amnesia|Semantic aspects of childhood amnesia
Adult ignorance of brain science explains why children fail to learn|Piotr Wozniak|https://supermemo.guru/wiki/Semantic_aspects_of_childhood_amnesia|Semantic aspects of childhood amnesia
Children struggle with formal schooling due to (1) volatile memory, (2) limited knowledge, and (3) poor metacognitive skills|Piotr Wozniak|https://supermemo.guru/wiki/Semantic_aspects_of_childhood_amnesia|Semantic aspects of childhood amnesia
The simplest remedy for learning difficulties in childhood is to rely on inborn knowledge acquisition mechanisms. Children learn best in play|Piotr Wozniak|https://supermemo.guru/wiki/Semantic_aspects_of_childhood_amnesia|Semantic aspects of childhood amnesia
Long-term semantic learning is possible in the period of childhood amnesia|Piotr Wozniak|https://supermemo.guru/wiki/Semantic_aspects_of_childhood_amnesia|Semantic aspects of childhood amnesia
Semantic learning leads to memories that are likely to receive special protection that is of paramount importance in early learning|Piotr Wozniak|https://supermemo.guru/wiki/Semantic_aspects_of_childhood_amnesia|Semantic aspects of childhood amnesia
A free young mind will quickly get rid of asemantic knowledge via fast-track forgetting|Piotr Wozniak|https://supermemo.guru/wiki/Semantic_aspects_of_childhood_amnesia|Semantic aspects of childhood amnesia
The inability to empathize with a young brain is the main source of design errors in education systems|Piotr Wozniak|https://supermemo.guru/wiki/Semantic_aspects_of_childhood_amnesia|Semantic aspects of childhood amnesia
Education is based on wrong principles and a wrong design (Piotr Wozniak, 2017)|Piotr Wozniak|https://supermemo.guru/wiki/Problem_of_Schooling|Problem of Schooling
Important notes: the most important ideas are marked in yellow. Those are snippets I want you to remember most from my texts. If you do not have time for reading, reviewing those notes will tell you roughly what I want to say. If you disagree, you can dig deeper in the text to figure out my reasoning|Piotr Wozniak|https://supermemo.guru/wiki/Problem_of_Schooling|Problem of Schooling
Ebbinghaus methodology in investigating memory may provide a false impression that human memory is wildly more volatile than it actually is|Piotr Wozniak|https://supermemo.guru/wiki/Error_of_Ebbinghaus_forgetting_curve|Error of Ebbinghaus forgetting curve
With well formulated knowledge and with smart review we can break free from the depressing power of forgetting that was hinted by Ebbinghaus's research|Piotr Wozniak|https://supermemo.guru/wiki/Error_of_Ebbinghaus_forgetting_curve|Error of Ebbinghaus forgetting curve
Similarly to proponents of schooling who see the brain as a hard disk to which we need to copy the curriculum, proponents of IQ see the brain as a microprocessor whose speed can be measured with a benchmark. Those mechanistic misinterpretations fail to notice that the brain is a concept network|Piotr Wozniak|https://supermemo.guru/wiki/IQ_is_a_dismal_measure_of_intelligence|IQ is a dismal measure of intelligence
True human intelligence is based on a vast reservoir of abstract knowledge applicable in problem solving|Piotr Wozniak|https://supermemo.guru/wiki/IQ_is_a_dismal_measure_of_intelligence|IQ is a dismal measure of intelligence
Reliance on speed, and the failure to account for the brain's cognitive state, disqualify IQ tests as a reliable measure of intelligence|Piotr Wozniak|https://supermemo.guru/wiki/IQ_is_a_dismal_measure_of_intelligence|IQ is a dismal measure of intelligence
The focus on the IQ is a major distraction. We should focus on high achievement based on high intelligence|Piotr Wozniak|https://supermemo.guru/wiki/IQ_is_a_dismal_measure_of_intelligence|IQ is a dismal measure of intelligence
For the same kid, a minor change in the label may result in a major change in outcomes|Piotr Wozniak|https://supermemo.guru/wiki/IQ_is_a_dismal_measure_of_intelligence|IQ is a dismal measure of intelligence
Intelligence is an important concept, and should best be measured by what an intellect can accomplish in a lifetime|Piotr Wozniak|https://supermemo.guru/wiki/IQ_is_a_dismal_measure_of_intelligence|IQ is a dismal measure of intelligence
The negative impact of variable reward can be minimized when there are rich sources of diverse rewards in life|Piotr Wozniak|https://supermemo.guru/wiki/Reward_diversity_in_preventing_addictions|Reward diversity in preventing addictions
Diversity of reward is an important defense against the dangers of variable reward. Reward diversity is preventive in depression|Piotr Wozniak|https://supermemo.guru/wiki/Reward_diversity_in_preventing_addictions|Reward diversity in preventing addictions
A baby cry should never be subject to training. The signal must remain unadulterated|Piotr Wozniak|https://supermemo.guru/wiki/Reward_diversity_in_preventing_addictions|Reward diversity in preventing addictions
Variable reward in game addiction is often generated by a parent, not by the games|Piotr Wozniak|https://supermemo.guru/wiki/Reward_diversity_in_preventing_addictions|Reward diversity in preventing addictions
Unconditional love is one of the best remedies against variability that leads to addictions|Piotr Wozniak|https://supermemo.guru/wiki/Reward_diversity_in_preventing_addictions|Reward diversity in preventing addictions
Untainted sense of freedom is more important than the avoidance of addictive agents|Piotr Wozniak|https://supermemo.guru/wiki/Reward_diversity_in_preventing_addictions|Reward diversity in preventing addictions
Well-managed spaced repetition is a form of enjoyable variable reward|Piotr Wozniak|https://supermemo.guru/wiki/Reward_diversity_in_preventing_addictions|Reward diversity in preventing addictions
Gamification would turn SuperMemo into a school: fake rewards for fake learning|Piotr Wozniak|https://supermemo.guru/wiki/Reward_diversity_in_preventing_addictions|Reward diversity in preventing addictions
Well-managed incremental reading is a source of sustainable high reward|Piotr Wozniak|https://supermemo.guru/wiki/Reward_diversity_in_preventing_addictions|Reward diversity in preventing addictions
Abuse of variable reward can backfire|Piotr Wozniak|https://supermemo.guru/wiki/Reward_diversity_in_preventing_addictions|Reward diversity in preventing addictions
There are many rewards that draw children into gaming. The best lure away from the habit are competing rewards of a productive life|Piotr Wozniak|https://supermemo.guru/wiki/Reward_diversity_in_preventing_addictions|Reward diversity in preventing addictions
It is possible to enslave people incrementally and meet no opposition|Piotr Wozniak|https://supermemo.guru/wiki/Modern_schooling_is_like_Soviet_economy|Modern schooling is like Soviet economy
Bad employment of SuperMemo might suppress the learn drive!|Piotr Wozniak|https://supermemo.guru/wiki/Modern_schooling_is_like_Soviet_economy|Modern schooling is like Soviet economy
The ideal path towards developing healthy network valuations is a childhood sheltered from trauma and chronic stress, with no external stressors shaping emotional valuations, plenty of play, and free learning in large behavioral spaces|Piotr Wozniak|https://supermemo.guru/wiki/Knowledge_valuation_network|Knowledge valuation network
Small investments in learning can produce dramatic changes to individual lives and to the entire planet!|Piotr Wozniak|https://supermemo.guru/wiki/Knowledge_valuation_network|Knowledge valuation network
Endless fake rewards and micro-penalties may turn off knowledge valuations and undermine long-term learning at school|Piotr Wozniak|https://supermemo.guru/wiki/Knowledge_valuation_network|Knowledge valuation network
Without knowledge valuations, human existence become a joyless set of habits|Piotr Wozniak|https://supermemo.guru/wiki/Knowledge_valuation_network|Knowledge valuation network
We need to design an education system in which kids do not need to battle for the right to develop|Piotr Wozniak|https://supermemo.guru/wiki/Knowledge_valuation_network|Knowledge valuation network
Good brain comes with a warranty of good knowledge!|Piotr Wozniak|https://supermemo.guru/wiki/Schools_violate_the_Genius_Checklist|Schools violate the Genius Checklist
For kids who go to school sleepy, the whole idea of school is harmful. They would do better unschooled|Piotr Wozniak|https://supermemo.guru/wiki/Schools_violate_the_Genius_Checklist|Schools violate the Genius Checklist
Schools could improve dramatically if they just slowed down to match human cognitive capacity!|Piotr Wozniak|https://supermemo.guru/wiki/Schools_violate_the_Genius_Checklist|Schools violate the Genius Checklist
Schools do not contribute to human genius and creativity! All genius that comes out from school is the genius that came in too school in the first place|Piotr Wozniak|https://supermemo.guru/wiki/Schools_violate_the_Genius_Checklist|Schools violate the Genius Checklist
Many of my references disagree with my point of view, which I explain in the accompanying commentary|Piotr Wozniak|https://supermemo.guru/wiki/References|References
Digital devices and Google are a blessing for education|Piotr Wozniak|https://supermemo.guru/wiki/The_morbid_myth_of_Digital_Dementia|The morbid myth of Digital Dementia
A single bias vector can turn rich knowledge of neuroscience into harm with far-reaching social consequences|Piotr Wozniak|https://supermemo.guru/wiki/The_morbid_myth_of_Digital_Dementia|The morbid myth of Digital Dementia
Digital media is the antabuse of multitasking. The pain of disruption makes the need for remedies obvious|Piotr Wozniak|https://supermemo.guru/wiki/The_morbid_myth_of_Digital_Dementia|The morbid myth of Digital Dementia
If deprivation leads to handicaps, deprivation of digital media will handicap a start to adult life in the digital world|Piotr Wozniak|https://supermemo.guru/wiki/The_morbid_myth_of_Digital_Dementia|The morbid myth of Digital Dementia
The accuracy of the learn drive should give children priority in educational choices|Piotr Wozniak|https://supermemo.guru/wiki/The_morbid_myth_of_Digital_Dementia|The morbid myth of Digital Dementia
Free choice in tools of learning and in access to knowledge are a basic child's right|Piotr Wozniak|https://supermemo.guru/wiki/The_morbid_myth_of_Digital_Dementia|The morbid myth of Digital Dementia
Forgetting is an essential ingredient of an intelligent brain|Piotr Wozniak|https://supermemo.guru/wiki/Mechanism_of_forgetting|Mechanism of forgetting
Forgetting primarily affects memories that are inconsistent or irrelevant|Piotr Wozniak|https://supermemo.guru/wiki/Mechanism_of_forgetting|Mechanism of forgetting
Children are great generalizing machines, but they are equally great at forgetting|Piotr Wozniak|https://supermemo.guru/wiki/Mechanism_of_forgetting|Mechanism of forgetting
Those who accelerate early may stagnate early|Piotr Wozniak|https://supermemo.guru/wiki/How_baby_brain_does_not_work|Precocity paradox: early instruction may hurt the long-term growth
If knowledge is like a jigsaw puzzle, child's brain will reject new pieces that do not fit the puzzle.|Piotr Wozniak|https://supermemo.guru/wiki/SuperMemo_does_not_work_for_kids|SuperMemo does not work for kids
"For a child, the best form of learning is to ""experience life"""|Piotr Wozniak|https://supermemo.guru/wiki/SuperMemo_does_not_work_for_kids|SuperMemo does not work for kids
Early education must be child-led education at the risk of inflicting harm on young brains!|Piotr Wozniak|https://supermemo.guru/wiki/SuperMemo_does_not_work_for_kids|SuperMemo does not work for kids
When SuperMemo starts working, the news is not so happy: the brain is past its most explosive growth phase|Piotr Wozniak|https://supermemo.guru/wiki/SuperMemo_does_not_work_for_kids|SuperMemo does not work for kids
Several stress valves help prevent converting acute stress into chronic stress. These are: acute quest for a solution, exercise, siesta,  productivity, and night sleep|Piotr Wozniak|https://supermemo.guru/wiki/Using_stress_valves_to_prevent_chronic_stress|Using stress valves to prevent chronic stress
The best time to handle acute stress is the time before exercise, midday meal, and siesta|Piotr Wozniak|https://supermemo.guru/wiki/Using_stress_valves_to_prevent_chronic_stress|Using stress valves to prevent chronic stress
Healthy brain and stress resilience live in a positive feedback loop: one facilitates the other|Piotr Wozniak|https://supermemo.guru/wiki/Using_stress_valves_to_prevent_chronic_stress|Using stress valves to prevent chronic stress
Minor changes in lifestyle can result in major changes in brain health outcomes|Piotr Wozniak|https://supermemo.guru/wiki/Using_stress_valves_to_prevent_chronic_stress|Using stress valves to prevent chronic stress
Instead of employing stoicism, proper circadian timing makes it possible to channel the energy of acute stress into a resolution|Piotr Wozniak|https://supermemo.guru/wiki/Using_stress_valves_to_prevent_chronic_stress|Using stress valves to prevent chronic stress
